minimum_nights,calculated_host_listings_count,availability_365,neighbourhood_n,room_type_n,price
0.0032025620496397116,0.0,0.336986301369863,0.03636363636363636,0.5,450
0.0,0.0,0.0,0.00909090909090909,0.0,65
0.0,0.0,0.4904109589041096,0.02727272727272727,0.0,65
0.0,0.024539877300613498,0.8876712328767123,0.06363636363636363,0.0,100
0.004803843074459567,0.0,0.0,0.09545454545454544,0.0,48
0.0,0.012269938650306749,0.989041095890411,0.031818181818181815,1.0,75
0.0,0.009202453987730062,0.43561643835616437,0.16818181818181818,0.5,96
0.011208967173738989,0.03067484662576687,0.5178082191780822,0.02727272727272727,0.0,50
0.0,0.0,0.0,0.22272727272727272,0.0,35
0.0008006405124099279,0.0,0.010958904109589041,0.02727272727272727,0.0,35
0.0040032025620496394,0.0,0.005479452054794521,0.2545454545454545,0.0,52
0.021617293835068052,0.0,0.18082191780821918,0.09545454545454544,0.5,86
0.0008006405124099279,0.0,0.19452054794520549,0.41818181818181815,0.5,360
0.0008006405124099279,0.006134969325153375,0.20821917808219179,0.45454545454545453,0.0,55
0.0008006405124099279,0.009202453987730062,0.4821917808219178,0.13636363636363635,0.5,140
0.0024019215372297837,0.0,0.8794520547945206,0.05454545454545454,0.5,130
0.0,0.0,0.23835616438356164,0.03636363636363636,0.5,165
0.01921537229783827,0.0,0.0,0.05454545454545454,0.0,70
0.0,0.003067484662576687,0.4849315068493151,0.20909090909090908,0.0,80
0.0040032025620496394,0.0,0.0,0.09999999999999999,0.5,165
0.0016012810248198558,0.003067484662576687,0.36164383561643837,0.37727272727272726,0.0,45
0.004803843074459567,0.0,0.0136986301369863,0.031818181818181815,0.5,145
0.023218574859887906,0.3680981595092025,0.44931506849315067,0.06363636363636363,0.5,129
0.0032025620496397116,0.0,0.0,0.20454545454545453,0.5,125
0.0040032025620496394,0.0,0.008219178082191782,0.09999999999999999,0.5,70
0.0008006405124099279,0.006134969325153375,0.873972602739726,0.02727272727272727,0.5,133
0.0,0.0,0.0,0.004545454545454545,0.5,300
0.0,0.0,0.030136986301369864,0.2909090909090909,0.5,140
0.0,0.0,0.016438356164383564,0.06818181818181818,0.5,105
0.011208967173738989,0.0,0.0,0.09545454545454544,0.5,100
0.0016012810248198558,0.0,0.0,0.03636363636363636,0.5,175
0.0032025620496397116,0.0,0.0,0.20454545454545453,0.5,150
0.0008006405124099279,0.0,0.1643835616438356,0.13636363636363635,0.0,60
0.0008006405124099279,0.0,0.0,0.08636363636363636,0.5,90
0.0016012810248198558,0.0,0.0027397260273972603,0.07272727272727272,0.5,200
0.0,0.0,0.0,0.03636363636363636,0.0,99
0.0,0.0,0.0,0.004545454545454545,0.5,170
0.0,0.015337423312883437,0.0,0.09090909090909091,0.5,119
0.0,0.0,0.3315068493150685,0.16818181818181818,0.5,69
0.0016012810248198558,0.0,0.010958904109589041,0.031818181818181815,0.5,199
0.004803843074459567,0.003067484662576687,0.9972602739726028,0.02727272727272727,0.5,122
0.0,0.009202453987730062,0.9917808219178083,0.7363636363636363,1.0,37
0.0,0.0,0.22465753424657534,0.09545454545454544,0.0,85
0.0016012810248198558,0.0,0.5835616438356165,0.045454545454545456,0.5,175
0.0008006405124099279,0.0,0.4301369863013699,0.05454545454545454,0.5,160
0.0016012810248198558,0.003067484662576687,0.0,0.11818181818181818,0.0,70
0.0024019215372297837,0.0,0.06301369863013699,0.05454545454545454,0.5,180
0.0008006405124099279,0.0,0.1589041095890411,0.15454545454545454,0.5,130
0.0008006405124099279,0.0,0.2821917808219178,0.004545454545454545,0.5,199
0.0,0.0,0.0,0.031818181818181815,0.0,295
0.0008006405124099279,0.012269938650306749,1.0,0.10454545454545454,0.0,78
0.0008006405124099279,0.0,0.0,0.049999999999999996,0.5,135
0.0,0.0,0.0,0.09090909090909091,0.5,189
0.0008006405124099279,0.003067484662576687,0.2904109589041096,0.2863636363636364,0.5,95
0.0016012810248198558,0.003067484662576687,0.6767123287671233,0.09545454545454544,0.5,172
0.0,0.003067484662576687,0.936986301369863,0.6045454545454545,1.0,26
0.024019215372297835,0.0,0.0,0.02727272727272727,0.5,129
0.0024019215372297837,0.0,0.0,0.049999999999999996,0.5,120
0.0024019215372297837,0.0,0.0,0.031818181818181815,0.5,190
0.0008006405124099279,0.003067484662576687,0.7397260273972602,0.00909090909090909,0.5,100
0.0032025620496397116,0.0,0.021917808219178082,0.07272727272727272,0.5,100
0.023218574859887906,0.009202453987730062,0.9287671232876712,0.10454545454545454,0.0,76
0.0,0.015337423312883437,0.9972602739726028,0.8772727272727272,0.5,450
0.14331465172137708,0.0,0.7287671232876712,0.19999999999999998,0.0,100
0.023218574859887906,0.003067484662576687,0.684931506849315,0.02727272727272727,0.0,26
0.0008006405124099279,0.0,0.9260273972602739,0.02727272727272727,0.5,119
0.2922337870296237,0.0,1.0,0.004545454545454545,0.5,250
0.0008006405124099279,0.0,0.0,0.06363636363636363,0.5,289
0.0,0.018404907975460124,0.17534246575342466,0.5181818181818182,1.0,28
0.0016012810248198558,0.0,0.0,0.02727272727272727,0.5,190
0.0008006405124099279,0.003067484662576687,0.3917808219178082,0.09545454545454544,0.0,53
0.004803843074459567,0.0,0.10410958904109589,0.03636363636363636,0.5,240
0.0008006405124099279,0.012269938650306749,0.9534246575342465,0.09545454545454544,0.0,65
0.0032025620496397116,0.003067484662576687,0.0,0.1318181818181818,0.5,149
0.0,0.0,0.0,0.09090909090909091,0.5,100
0.0008006405124099279,0.003067484662576687,0.0,0.05454545454545454,0.5,150
0.0032025620496397116,0.0,0.0,0.12727272727272726,0.5,150
0.023218574859887906,0.0,0.0,0.00909090909090909,0.5,121
0.0016012810248198558,0.0,0.0,0.05454545454545454,0.0,75
0.0016012810248198558,0.0,0.0,0.19999999999999998,0.0,65
0.0024019215372297837,0.0,0.10410958904109589,0.01818181818181818,0.5,115
0.004803843074459567,0.0,0.936986301369863,0.3318181818181818,0.5,179
0.0,0.0,0.0,0.00909090909090909,0.0,50
0.0016012810248198558,0.0,0.0547945205479452,0.08636363636363636,0.5,100
0.005604483586869495,0.0,0.0,0.03636363636363636,0.5,185
0.0008006405124099279,0.003067484662576687,0.904109589041096,0.05454545454545454,0.5,260
0.0,0.015337423312883437,0.9863013698630138,0.5045454545454545,0.0,75
0.0,0.0,0.0,0.20454545454545453,0.5,60
0.0016012810248198558,0.0,0.0,0.10909090909090909,0.5,170
0.0008006405124099279,0.024539877300613498,0.30684931506849317,0.00909090909090909,0.0,69
0.007205764611689351,0.0,0.0,0.35909090909090907,0.5,100
0.0008006405124099279,0.0,0.673972602739726,0.19545454545454544,0.0,120
0.0008006405124099279,0.0,0.0,0.3090909090909091,0.5,250
0.0008006405124099279,0.003067484662576687,0.5178082191780822,0.02727272727272727,0.0,60
0.0024019215372297837,0.003067484662576687,0.3506849315068493,0.05454545454545454,0.5,190
0.0016012810248198558,0.03374233128834356,1.0,0.004545454545454545,0.0,699
0.0008006405124099279,0.003067484662576687,0.6054794520547945,0.031818181818181815,0.5,279
0.0,0.024539877300613498,0.7753424657534247,0.2545454545454545,0.0,45
0.0008006405124099279,0.0,0.10410958904109589,0.20454545454545453,0.0,100
0.0,0.0,0.0,0.049999999999999996,0.5,250
0.0032025620496397116,0.0,0.005479452054794521,0.12272727272727273,0.5,495
0.005604483586869495,0.015337423312883437,0.14794520547945206,0.00909090909090909,0.0,40
0.0016012810248198558,0.0,0.7917808219178082,0.05454545454545454,0.0,96
0.0032025620496397116,0.0,0.2356164383561644,0.00909090909090909,0.0,89
0.0,0.0,0.7397260273972602,0.13636363636363635,0.0,109
0.0,0.0,0.24657534246575344,0.7227272727272727,0.0,60
0.0024019215372297837,0.0,0.0,0.13636363636363635,0.5,215
0.0008006405124099279,0.006134969325153375,0.23013698630136986,0.1318181818181818,0.5,70
0.0008006405124099279,0.0,0.0,0.13636363636363635,0.0,75
0.0,0.0,0.4849315068493151,0.36363636363636365,0.0,100
0.0008006405124099279,0.006134969325153375,0.4273972602739726,0.39999999999999997,0.0,35
0.0016012810248198558,0.0,0.5616438356164384,0.00909090909090909,0.5,202
0.0016012810248198558,0.0,0.0,0.08636363636363636,0.0,125
0.0032025620496397116,0.003067484662576687,0.7534246575342466,0.09545454545454544,0.5,145
0.0032025620496397116,0.003067484662576687,0.0,0.08636363636363636,0.5,159
0.0,0.0,0.7397260273972602,0.05454545454545454,0.5,200
0.0024019215372297837,0.0,0.0,0.045454545454545456,0.0,150
0.0,0.003067484662576687,0.136986301369863,0.11363636363636363,0.0,89
0.0032025620496397116,0.0,0.0,0.10454545454545454,0.5,160
0.0,0.0,0.10684931506849316,0.5181818181818182,0.5,100
0.0,0.0,0.0027397260273972603,0.031818181818181815,0.0,49
0.0008006405124099279,0.0,0.6986301369863014,0.02727272727272727,0.5,163
0.0016012810248198558,0.003067484662576687,0.4301369863013699,0.00909090909090909,0.0,70
0.023218574859887906,0.15644171779141103,1.0,0.09090909090909091,0.5,199
0.0016012810248198558,0.0,0.1506849315068493,0.5363636363636364,0.5,60
0.0008006405124099279,0.0,0.10136986301369863,0.02727272727272727,0.5,100
0.0016012810248198558,0.0,0.0,0.37727272727272726,0.5,90
0.0,0.0,0.0,0.06818181818181818,0.0,40
0.0008006405124099279,0.0,0.2958904109589041,0.06363636363636363,0.5,160
0.0008006405124099279,0.0,0.08767123287671233,0.031818181818181815,0.5,250
0.0016012810248198558,0.0,0.0,0.21818181818181817,0.5,139
0.023218574859887906,0.27607361963190186,0.852054794520548,0.12727272727272726,0.5,133
0.0016012810248198558,0.0,0.021917808219178082,0.031818181818181815,0.0,200
0.0,0.0,0.0,0.09545454545454544,0.0,40
0.0016012810248198558,0.0,0.15342465753424658,0.00909090909090909,0.0,65
0.0008006405124099279,0.012269938650306749,0.9726027397260274,0.7181818181818181,0.0,69
0.0,0.0,0.13972602739726028,0.7227272727272727,0.0,68
0.0024019215372297837,0.009202453987730062,0.8602739726027397,0.21363636363636362,0.5,115
0.0,0.006134969325153375,0.2273972602739726,0.24545454545454545,0.0,35
0.0,0.0,0.4794520547945206,0.48636363636363633,0.0,50
0.0032025620496397116,0.0,0.18082191780821918,0.00909090909090909,0.5,150
0.28742994395516414,0.009202453987730062,0.9972602739726028,0.11818181818181818,0.5,89
0.0,0.003067484662576687,0.0136986301369863,0.09545454545454544,0.5,250
0.0,0.006134969325153375,0.9397260273972603,0.10909090909090909,0.0,62
0.0016012810248198558,0.0,0.5342465753424658,0.05454545454545454,0.5,299
0.0,0.0,0.0,0.08636363636363636,0.5,450
0.0008006405124099279,0.0,0.1315068493150685,0.02727272727272727,0.0,65
0.0,0.0,0.0,0.01818181818181818,0.0,195
0.023218574859887906,0.09815950920245399,0.904109589041096,0.03636363636363636,0.5,333
0.0,0.0,0.0,0.031818181818181815,0.5,850
0.0032025620496397116,0.0,0.0,0.06363636363636363,0.5,300
0.023218574859887906,0.006134969325153375,0.9123287671232877,0.00909090909090909,0.0,59
0.023218574859887906,0.0,0.7726027397260274,0.049999999999999996,0.0,89
0.0008006405124099279,0.0,0.9397260273972603,0.13636363636363635,0.0,60
0.0008006405124099279,0.0,0.9808219178082191,0.05454545454545454,0.0,477
0.0,0.003067484662576687,0.2219178082191781,0.01818181818181818,0.0,98
0.0,0.02147239263803681,0.0,0.5045454545454545,0.0,40
0.0008006405124099279,0.006134969325153375,0.2767123287671233,0.00909090909090909,0.0,45
0.0,0.0,0.2958904109589041,0.07272727272727272,0.0,75
0.0024019215372297837,0.0,0.9424657534246575,0.3818181818181818,0.5,63
0.0008006405124099279,0.0,0.0,0.03636363636363636,0.5,220
0.0,0.0,0.4931506849315069,0.00909090909090909,1.0,200
0.0,0.0,0.09315068493150686,0.02727272727272727,0.0,59
0.0,0.0,0.0,0.08636363636363636,0.5,170
0.015212169735788629,0.018404907975460124,0.947945205479452,0.031818181818181815,0.5,80
0.0008006405124099279,0.0,0.3150684931506849,0.02727272727272727,0.0,75
0.0008006405124099279,0.003067484662576687,0.0,0.4318181818181818,0.0,39
0.0016012810248198558,0.0,0.0,0.049999999999999996,0.5,168
0.0016012810248198558,0.0,0.663013698630137,0.18181818181818182,0.5,375
0.0016012810248198558,0.0,0.010958904109589041,0.06818181818181818,0.5,100
0.0,0.006134969325153375,0.1863013698630137,0.19999999999999998,0.0,75
0.0024019215372297837,0.0,0.9397260273972603,0.06818181818181818,0.5,80
0.0,0.006134969325153375,0.989041095890411,0.11363636363636363,0.0,101
0.0016012810248198558,0.0,0.24657534246575344,0.02727272727272727,0.0,230
0.0,0.0,0.0,0.06363636363636363,0.5,200
0.0016012810248198558,0.012269938650306749,0.7616438356164383,0.5636363636363636,0.0,38
0.0,0.024539877300613498,0.8876712328767123,0.06363636363636363,0.0,100
0.0008006405124099279,0.0,0.3178082191780822,0.02727272727272727,0.5,125
0.0,0.0,0.0,0.08636363636363636,0.0,85
0.0,0.0,0.0,0.03636363636363636,0.0,54
0.1577261809447558,0.0,0.0,0.2909090909090909,0.5,346
0.0024019215372297837,0.0,0.0136986301369863,0.05454545454545454,0.0,65
0.0008006405124099279,0.006134969325153375,0.12876712328767123,0.5772727272727273,0.0,36
0.0008006405124099279,0.006134969325153375,0.057534246575342465,0.13636363636363635,0.0,65
0.0016012810248198558,0.009202453987730062,0.16164383561643836,0.2681818181818182,0.0,79
0.0008006405124099279,0.0,0.0,0.12727272727272726,0.5,150
0.0,0.08895705521472393,0.452054794520548,0.031818181818181815,0.0,179
0.0024019215372297837,0.003067484662576687,0.0,0.17727272727272728,0.5,130
0.0,0.003067484662576687,0.06575342465753425,0.09999999999999999,0.0,59
0.023218574859887906,0.006134969325153375,0.4849315068493151,0.12727272727272726,0.5,145
0.02241793434747798,0.2914110429447853,0.6575342465753424,0.06363636363636363,0.5,244
0.0008006405124099279,0.0,0.0,0.09545454545454544,0.0,55
0.0,0.003067484662576687,0.0,0.3090909090909091,1.0,49
0.023218574859887906,0.015337423312883437,1.0,0.09545454545454544,1.0,40
0.0,0.0,0.0,0.24545454545454545,0.0,20
0.0,0.0,0.0,0.6272727272727272,0.5,85
0.0016012810248198558,0.0,0.0,0.05454545454545454,0.0,77
0.0,0.018404907975460124,0.19452054794520549,0.16818181818181818,0.0,100
0.010408326661329063,0.0,0.8164383561643835,0.049999999999999996,0.5,140
0.0008006405124099279,0.0,0.0,0.05454545454545454,0.5,200
0.0032025620496397116,0.0,0.0,0.2409090909090909,0.0,95
0.0,0.009202453987730062,0.9726027397260274,0.06363636363636363,0.0,199
0.0,0.0,0.0,0.09545454545454544,0.0,35
0.0024019215372297837,0.0,0.010958904109589041,0.12727272727272726,0.5,230
0.0024019215372297837,0.003067484662576687,0.0136986301369863,0.09545454545454544,0.0,50
0.0008006405124099279,0.012269938650306749,0.0,0.02727272727272727,0.0,50
0.0008006405124099279,0.0,0.0,0.004545454545454545,0.0,30
0.0032025620496397116,0.0,0.0136986301369863,0.05454545454545454,0.5,190
0.023218574859887906,0.0,0.9342465753424658,0.07272727272727272,0.5,135
0.024019215372297835,0.09815950920245399,0.7917808219178082,0.12727272727272726,0.5,240
0.0008006405124099279,0.0,0.005479452054794521,0.05454545454545454,0.0,50
0.0,0.03374233128834356,0.1726027397260274,0.06818181818181818,0.0,64
0.007205764611689351,0.0,0.030136986301369864,0.013636363636363636,0.5,126
0.0008006405124099279,0.0,0.0,0.031818181818181815,0.5,199
0.0024019215372297837,0.003067484662576687,0.06575342465753425,0.22272727272727272,0.0,38
0.0,0.0,0.0,0.09545454545454544,0.0,60
0.023218574859887906,0.0,0.0,0.031818181818181815,0.5,98
0.0008006405124099279,0.0,0.016438356164383564,0.12272727272727273,0.5,225
0.005604483586869495,0.0,0.0,0.13636363636363635,0.5,80
0.0008006405124099279,0.003067484662576687,0.0,0.16818181818181818,0.0,41
0.011208967173738989,0.0,0.0,0.03636363636363636,0.5,145
0.0016012810248198558,0.0,0.18904109589041096,0.06363636363636363,0.5,199
0.0,0.0,0.0,0.05454545454545454,0.0,49
0.0016012810248198558,0.0,0.1095890410958904,0.2318181818181818,0.0,64
0.0008006405124099279,0.0,0.4876712328767123,0.004545454545454545,0.5,350
0.0,0.0,0.0,0.10454545454545454,0.0,43
0.0,0.0,0.0,0.10454545454545454,0.0,75
0.0024019215372297837,0.006134969325153375,0.5534246575342466,0.02727272727272727,0.5,250
0.023218574859887906,0.08588957055214724,0.7726027397260274,0.12727272727272726,0.5,118
0.0008006405124099279,0.0,0.0,0.05454545454545454,0.5,150
0.0016012810248198558,0.0,0.9452054794520548,0.05454545454545454,0.0,100
0.0016012810248198558,0.003067484662576687,0.06301369863013699,0.20909090909090908,0.5,63
0.0,0.0,0.010958904109589041,0.031818181818181815,0.0,120
0.0032025620496397116,0.0,0.0,0.3090909090909091,0.0,73
0.004803843074459567,0.0,0.4931506849315069,0.9681818181818181,0.0,90
0.0008006405124099279,0.015337423312883437,0.8767123287671232,0.25,0.0,37
0.0,0.0,0.24383561643835616,0.19999999999999998,0.0,150
0.0008006405124099279,0.0,0.0,0.05454545454545454,0.0,75
0.023218574859887906,0.7085889570552147,0.8301369863013699,0.06363636363636363,0.5,213
0.0032025620496397116,0.0,0.23835616438356164,0.12272727272727273,0.5,180
0.0,0.0,0.8136986301369863,0.2727272727272727,0.0,90
0.0032025620496397116,0.003067484662576687,0.4794520547945206,0.34545454545454546,0.0,25
0.023218574859887906,0.0,0.8904109589041096,0.12727272727272726,0.5,249
0.0008006405124099279,0.0,0.06575342465753425,0.2909090909090909,0.5,175
0.0008006405124099279,0.0,0.0,0.02727272727272727,0.5,175
0.0,0.02147239263803681,0.0,0.20909090909090908,0.0,39
0.0008006405124099279,0.009202453987730062,0.6520547945205479,0.03636363636363636,0.0,98
0.0016012810248198558,0.0,0.0410958904109589,0.04090909090909091,0.5,130
0.023218574859887906,0.06134969325153374,0.873972602739726,0.17272727272727273,0.5,123
0.0016012810248198558,0.0,0.0,0.02727272727272727,0.0,85
0.0,0.009202453987730062,0.136986301369863,0.05454545454545454,0.0,88
0.0032025620496397116,0.0,0.4794520547945206,0.05454545454545454,0.5,360
0.004803843074459567,0.1411042944785276,0.9698630136986301,0.031818181818181815,0.0,150
0.0,0.003067484662576687,0.9342465753424658,0.8818181818181817,0.0,40
0.0,0.0,0.4904109589041096,0.12727272727272726,0.0,200
0.0016012810248198558,0.0,0.8328767123287671,0.02727272727272727,0.5,99
0.023218574859887906,0.12883435582822086,0.9698630136986301,0.8363636363636363,0.0,40
0.0008006405124099279,0.0,0.0,0.06818181818181818,0.5,80
0.0,0.0,0.005479452054794521,0.13636363636363635,0.5,95
0.023218574859887906,0.11042944785276074,0.0,0.2681818181818182,0.0,27
0.0,0.012269938650306749,0.5013698630136987,0.2863636363636364,0.0,50
0.0016012810248198558,0.006134969325153375,0.4575342465753425,0.09545454545454544,0.0,75
0.004803843074459567,0.0,0.0,0.35,0.5,200
0.0016012810248198558,0.0,0.0,0.08636363636363636,0.5,120
0.0016012810248198558,0.003067484662576687,0.6027397260273972,0.22272727272727272,0.0,50
0.023218574859887906,0.0,0.0,0.09545454545454544,0.0,150
0.0008006405124099279,0.0,0.0,0.09545454545454544,0.0,49
0.0,0.0,0.0,0.10909090909090909,0.0,50
0.004803843074459567,0.0,0.736986301369863,0.00909090909090909,0.5,90
0.0016012810248198558,0.003067484662576687,0.3698630136986301,0.02727272727272727,0.0,45
0.0008006405124099279,0.0,0.057534246575342465,0.03636363636363636,0.0,150
0.0016012810248198558,0.003067484662576687,0.0,0.5863636363636363,0.0,35
0.024019215372297835,0.09815950920245399,0.9260273972602739,0.12727272727272726,0.5,140
0.023218574859887906,0.3680981595092025,0.9972602739726028,0.19545454545454544,0.5,169
0.0,0.0,0.263013698630137,0.09545454545454544,0.5,250
0.0008006405124099279,0.009202453987730062,0.852054794520548,0.02727272727272727,0.0,65
0.0,0.0,0.24383561643835616,0.5772727272727273,0.0,40
0.0008006405124099279,0.0,0.7561643835616438,0.6181818181818182,0.0,40
0.0008006405124099279,0.0,0.2410958904109589,0.17727272727272728,0.0,98
0.0,0.0,0.0,0.12727272727272726,0.0,100
0.0,0.0,0.0,0.03636363636363636,0.5,199
0.0008006405124099279,0.003067484662576687,0.9315068493150686,0.2545454545454545,0.0,43
0.0016012810248198558,0.003067484662576687,0.0273972602739726,0.031818181818181815,0.0,97
0.0,0.0,0.0,0.11818181818181818,0.5,200
0.0008006405124099279,0.0,0.8767123287671232,0.00909090909090909,0.0,95
0.016012810248198558,0.0,0.12054794520547946,0.06818181818181818,0.0,45
0.0008006405124099279,0.0,0.6493150684931507,0.01818181818181818,0.5,190
0.0016012810248198558,0.0,0.0,0.10454545454545454,0.0,89
0.0,0.012269938650306749,1.0,0.45454545454545453,0.5,140
0.0016012810248198558,0.003067484662576687,0.8904109589041096,0.5045454545454545,0.5,200
0.004803843074459567,0.0,0.0547945205479452,0.10454545454545454,0.5,125
0.0,0.0,0.2054794520547945,0.19545454545454544,0.0,293
0.023218574859887906,0.024539877300613498,0.547945205479452,0.03636363636363636,0.5,150
0.0008006405124099279,0.0,0.0547945205479452,0.6681818181818181,0.5,65
0.023218574859887906,0.15644171779141103,0.9397260273972603,0.004545454545454545,0.5,115
0.0,0.003067484662576687,0.0,0.19545454545454544,0.5,150
0.0,0.0,0.0,0.03636363636363636,0.5,150
0.007205764611689351,0.0,0.0,0.09545454545454544,0.0,75
0.0016012810248198558,0.0,0.0,0.11363636363636363,0.5,150
0.0016012810248198558,0.006134969325153375,0.4301369863013699,0.08181818181818182,0.5,225
0.007205764611689351,0.0,0.0,0.19545454545454544,1.0,100
0.0008006405124099279,0.0,0.34794520547945207,0.06818181818181818,0.5,200
0.0008006405124099279,0.0,0.0,0.22272727272727272,0.0,100
0.0,0.02147239263803681,0.6465753424657534,0.15454545454545454,0.0,119
0.0032025620496397116,0.0,0.0,0.11363636363636363,0.5,113
0.0,0.0,0.0,0.11363636363636363,0.5,195
0.0016012810248198558,0.0,0.0,0.36818181818181817,0.0,39
0.005604483586869495,0.0,0.10684931506849316,0.06363636363636363,0.5,150
0.0032025620496397116,0.0,0.0,0.75,0.5,90
0.0016012810248198558,0.006134969325153375,0.8136986301369863,0.00909090909090909,0.5,350
0.007205764611689351,0.0,0.7232876712328767,0.07272727272727272,0.5,150
0.0,0.0,0.0,0.12727272727272726,0.0,90
0.0,0.003067484662576687,0.589041095890411,0.05454545454545454,0.5,169
0.0,0.0,0.0,0.09545454545454544,0.0,45
0.023218574859887906,0.0,0.18356164383561643,0.2545454545454545,0.5,65
0.023218574859887906,0.0,0.673972602739726,0.004545454545454545,0.5,133
0.0008006405124099279,0.0,0.0,0.08636363636363636,0.5,199
0.0032025620496397116,0.0,0.0,0.00909090909090909,0.5,78
0.0,0.0,0.4876712328767123,0.6772727272727272,0.5,50
0.0008006405124099279,0.0,0.8136986301369863,0.05454545454545454,0.5,199
0.0,0.0,0.0,0.12727272727272726,0.0,55
0.0008006405124099279,0.0,0.8958904109589041,0.013636363636363636,0.5,330
0.0,0.0,0.0,0.004545454545454545,0.5,143
0.0024019215372297837,0.0,0.0,0.08636363636363636,0.0,90
0.0032025620496397116,0.0,0.0,0.09090909090909091,0.5,120
0.19935948759007202,0.0,0.3780821917808219,0.00909090909090909,0.0,100
0.02241793434747798,1.0,0.9260273972602739,0.3227272727272727,0.5,215
0.0,0.0,0.0,0.10454545454545454,0.5,170
0.0008006405124099279,0.0,0.23013698630136986,0.05454545454545454,0.0,80
0.047237790232185745,0.0,1.0,0.03636363636363636,0.0,120
0.0008006405124099279,0.006134969325153375,0.4246575342465753,0.09545454545454544,0.5,120
0.0,0.0,0.2054794520547945,0.06818181818181818,0.0,70
0.023218574859887906,0.0736196319018405,0.8575342465753425,0.03636363636363636,0.5,300
0.0,0.0,0.0,0.09999999999999999,0.5,70
0.0008006405124099279,0.0,0.0,0.3090909090909091,0.5,194
0.0,0.003067484662576687,0.4136986301369863,0.05454545454545454,0.0,75
0.0008006405124099279,0.0,0.0027397260273972603,0.12727272727272726,0.5,138
0.0008006405124099279,0.0,0.0,0.11363636363636363,0.5,80
0.0008006405124099279,0.003067484662576687,0.0,0.11363636363636363,0.0,100
0.0024019215372297837,0.0,0.0,0.03636363636363636,0.5,155
0.0,0.0,0.0,0.013636363636363636,0.5,261
0.0,0.003067484662576687,0.005479452054794521,0.2545454545454545,0.5,70
0.0008006405124099279,0.0,0.7534246575342466,0.1590909090909091,0.0,175
0.007205764611689351,0.0,0.008219178082191782,0.049999999999999996,0.5,199
0.024019215372297835,0.006134969325153375,0.9506849315068493,0.03636363636363636,0.5,250
0.0008006405124099279,0.0,0.9972602739726028,0.05454545454545454,0.5,150
0.0008006405124099279,0.0,0.0,0.06363636363636363,0.5,280
0.0008006405124099279,0.0,0.0,0.13636363636363635,0.5,125
0.0008006405124099279,0.0,0.038356164383561646,0.2772727272727273,0.5,85
0.0,0.0,0.0,0.12727272727272726,0.5,150
0.0,0.049079754601226995,0.23287671232876714,0.02727272727272727,1.0,31
0.0016012810248198558,0.0,0.1863013698630137,0.09545454545454544,0.5,99
0.0016012810248198558,0.006134969325153375,0.3150684931506849,0.049999999999999996,0.5,190
0.0008006405124099279,0.006134969325153375,0.0684931506849315,0.02727272727272727,0.0,45
0.0,0.0,0.0,0.05454545454545454,0.0,80
0.0024019215372297837,0.0,0.726027397260274,0.03636363636363636,0.5,400
0.0008006405124099279,0.0,0.0,0.0,0.5,80
0.0,0.0,0.07671232876712329,0.02727272727272727,0.5,95
0.0016012810248198558,0.0,0.4328767123287671,0.10454545454545454,0.5,195
0.007205764611689351,0.0,0.0,0.02727272727272727,0.0,28
0.0,0.0,0.0,0.09090909090909091,0.5,225
0.0016012810248198558,0.0,0.0,0.08636363636363636,0.0,100
0.0008006405124099279,0.0,0.0,0.06363636363636363,0.5,150
0.047237790232185745,0.0,0.936986301369863,0.045454545454545456,0.0,48
0.02241793434747798,1.0,0.936986301369863,0.022727272727272728,0.5,165
0.0040032025620496394,0.0,0.10410958904109589,0.09999999999999999,0.5,130
0.0016012810248198558,0.0,0.0,0.00909090909090909,0.0,130
0.0040032025620496394,0.0,0.06575342465753425,0.15,0.5,157
0.0,0.003067484662576687,0.2767123287671233,0.08636363636363636,0.5,140
0.0008006405124099279,0.0,0.16164383561643836,0.38636363636363635,0.0,55
0.0016012810248198558,0.0,0.0,0.09999999999999999,0.0,70
0.023218574859887906,0.02147239263803681,0.5534246575342466,0.00909090909090909,0.0,39
0.0008006405124099279,0.0,0.3424657534246575,0.031818181818181815,0.5,177
0.0024019215372297837,0.003067484662576687,0.0,0.06363636363636363,0.5,137
0.023218574859887906,0.3128834355828221,0.25753424657534246,0.1409090909090909,0.0,50
0.0008006405124099279,0.0,0.010958904109589041,0.05454545454545454,0.5,175
0.0008006405124099279,0.003067484662576687,0.410958904109589,0.6045454545454545,0.0,75
0.0008006405124099279,0.003067484662576687,0.0,0.07272727272727272,0.5,150
0.0016012810248198558,0.009202453987730062,0.0,0.01818181818181818,0.0,50
0.0008006405124099279,0.0,0.2547945205479452,0.05454545454545454,0.5,199
0.023218574859887906,0.0,0.18082191780821918,0.2863636363636364,0.5,115
0.0016012810248198558,0.0,0.41643835616438357,0.06818181818181818,0.0,110
0.009607686148919135,0.0,0.2410958904109589,0.05454545454545454,0.0,47
0.0016012810248198558,0.0,0.0,0.12727272727272726,0.5,139
0.0024019215372297837,0.0,0.24657534246575344,0.12272727272727273,0.5,950
0.0,0.003067484662576687,0.34794520547945207,0.37727272727272726,0.0,40
0.0016012810248198558,0.0,0.10410958904109589,0.09545454545454544,0.5,110
0.0008006405124099279,0.009202453987730062,0.7671232876712328,0.44999999999999996,0.0,55
0.0008006405124099279,0.0,0.0,0.5863636363636363,0.0,30
0.0016012810248198558,0.14723926380368096,0.5589041095890411,0.004545454545454545,0.5,699
